Id. de problema,Descripción,Estado,Gravedad,Puntos de la historia,Ruta de acceso del proyecto,Tipo de ubicación,Ruta de acceso,Línea,Columna,Id. de incidente,Vínculo de ayuda,Nombre del ensamblado,Versión de ensamblado,Clave pública de ensamblado,Fragmento
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,144,12,T:System.Windows.Forms.Panel,,,,,panel10.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,144,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,panel10.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,143,12,T:System.Windows.Forms.GroupBox,,,,,gbTest.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,143,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,gbTest.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,142,12,T:System.Windows.Forms.TabPage,,,,,tbJuego.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,142,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,tbJuego.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,141,12,T:System.Windows.Forms.TabControl,,,,,tbControl.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,141,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,tbControl.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,140,12,T:System.Windows.Forms.TextBox,,,,,tbResume = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,140,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbResume = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,140,12,T:System.Windows.Forms.TextBox,,,,,tbResume = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,139,12,T:System.Windows.Forms.TabPage,,,,,tbLogs = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,139,12,M:System.Windows.Forms.TabPage.#ctor,,,,,tbLogs = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,139,12,T:System.Windows.Forms.TabPage,,,,,tbLogs = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,138,12,T:System.Windows.Forms.TreeView,,,,,twTables = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,138,12,M:System.Windows.Forms.TreeView.#ctor,,,,,twTables = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,138,12,T:System.Windows.Forms.TreeView,,,,,twTables = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,137,12,T:System.Windows.Forms.DataGridView,,,,,dgvHands = new DataGridView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,137,12,M:System.Windows.Forms.DataGridView.#ctor,,,,,dgvHands = new DataGridView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,137,12,T:System.Windows.Forms.DataGridView,,,,,dgvHands = new DataGridView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,136,12,T:System.Windows.Forms.TabPage,,,,,tbTables = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,136,12,M:System.Windows.Forms.TabPage.#ctor,,,,,tbTables = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,136,12,T:System.Windows.Forms.TabPage,,,,,tbTables = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,135,12,T:System.Windows.Forms.TreeView,,,,,twRegionsConfig = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,135,12,M:System.Windows.Forms.TreeView.#ctor,,,,,twRegionsConfig = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,135,12,T:System.Windows.Forms.TreeView,,,,,twRegionsConfig = new TreeView();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,134,12,T:System.Windows.Forms.Button,,,,,btnCapture3bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,134,12,M:System.Windows.Forms.Button.#ctor,,,,,btnCapture3bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,134,12,T:System.Windows.Forms.Button,,,,,btnCapture3bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,133,12,T:System.Windows.Forms.Button,,,,,btnCapture4Bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,133,12,M:System.Windows.Forms.Button.#ctor,,,,,btnCapture4Bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,133,12,T:System.Windows.Forms.Button,,,,,btnCapture4Bet = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,132,12,T:System.Windows.Forms.CheckBox,,,,,cbMark = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,132,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,cbMark = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,132,12,T:System.Windows.Forms.CheckBox,,,,,cbMark = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,131,12,T:System.Windows.Forms.Button,,,,,btnUpdateMap = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,131,12,M:System.Windows.Forms.Button.#ctor,,,,,btnUpdateMap = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,131,12,T:System.Windows.Forms.Button,,,,,btnUpdateMap = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,130,12,T:System.Windows.Forms.TextBox,,,,,tbX = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,130,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbX = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,130,12,T:System.Windows.Forms.TextBox,,,,,tbX = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,129,12,T:System.Windows.Forms.Label,,,,,label3 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,129,12,M:System.Windows.Forms.Label.#ctor,,,,,label3 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,129,12,T:System.Windows.Forms.Label,,,,,label3 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,128,12,T:System.Windows.Forms.TextBox,,,,,tbY = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,128,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbY = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,128,12,T:System.Windows.Forms.TextBox,,,,,tbY = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,127,12,T:System.Windows.Forms.Label,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,127,12,M:System.Windows.Forms.Label.#ctor,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,127,12,T:System.Windows.Forms.Label,,,,,label1 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,126,12,T:System.Windows.Forms.TextBox,,,,,tbWidth = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,126,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbWidth = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,126,12,T:System.Windows.Forms.TextBox,,,,,tbWidth = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,125,12,T:System.Windows.Forms.Label,,,,,label2 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,125,12,M:System.Windows.Forms.Label.#ctor,,,,,label2 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,125,12,T:System.Windows.Forms.Label,,,,,label2 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,124,12,T:System.Windows.Forms.TextBox,,,,,tbHeight = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,124,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbHeight = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,124,12,T:System.Windows.Forms.TextBox,,,,,tbHeight = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,123,12,T:System.Windows.Forms.Label,,,,,label7 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,123,12,M:System.Windows.Forms.Label.#ctor,,,,,label7 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,123,12,T:System.Windows.Forms.Label,,,,,label7 = new Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,122,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionColor = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,122,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,cbRegionColor = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,122,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionColor = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,121,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionHash = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,121,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,cbRegionHash = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,121,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionHash = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,120,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionBoard = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,120,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,cbRegionBoard = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,120,12,T:System.Windows.Forms.CheckBox,,,,,cbRegionBoard = new CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,119,12,T:System.Windows.Forms.TextBox,,,,,tbColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,119,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,119,12,T:System.Windows.Forms.TextBox,,,,,tbColor = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,118,12,T:System.Windows.Forms.TextBox,,,,,tbRegionName = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,118,12,M:System.Windows.Forms.TextBox.#ctor,,,,,tbRegionName = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,118,12,T:System.Windows.Forms.TextBox,,,,,tbRegionName = new TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,117,12,T:System.Windows.Forms.Button,,,,,btnMinusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,117,12,M:System.Windows.Forms.Button.#ctor,,,,,btnMinusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,117,12,T:System.Windows.Forms.Button,,,,,btnMinusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,116,12,T:System.Windows.Forms.Button,,,,,btnPlusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,116,12,M:System.Windows.Forms.Button.#ctor,,,,,btnPlusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,116,12,T:System.Windows.Forms.Button,,,,,btnPlusHeight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,115,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,115,12,M:System.Windows.Forms.Button.#ctor,,,,,btnMinusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,115,12,T:System.Windows.Forms.Button,,,,,btnMinusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,114,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,114,12,M:System.Windows.Forms.Button.#ctor,,,,,btnPlusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,114,12,T:System.Windows.Forms.Button,,,,,btnPlusWidth = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,113,12,T:System.Windows.Forms.Button,,,,,btnRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,113,12,M:System.Windows.Forms.Button.#ctor,,,,,btnRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,113,12,T:System.Windows.Forms.Button,,,,,btnRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,112,12,T:System.Windows.Forms.Button,,,,,btnLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,112,12,M:System.Windows.Forms.Button.#ctor,,,,,btnLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,112,12,T:System.Windows.Forms.Button,,,,,btnLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,111,12,T:System.Windows.Forms.Button,,,,,btnDown = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,111,12,M:System.Windows.Forms.Button.#ctor,,,,,btnDown = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,111,12,T:System.Windows.Forms.Button,,,,,btnDown = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,btnUp = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,110,12,M:System.Windows.Forms.Button.#ctor,,,,,btnUp = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,btnUp = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,109,12,T:System.Windows.Forms.Button,,,,,btnUpLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,109,12,M:System.Windows.Forms.Button.#ctor,,,,,btnUpLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,109,12,T:System.Windows.Forms.Button,,,,,btnUpLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,108,12,T:System.Windows.Forms.Button,,,,,btnDownLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,108,12,M:System.Windows.Forms.Button.#ctor,,,,,btnDownLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,108,12,T:System.Windows.Forms.Button,,,,,btnDownLeft = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,107,12,T:System.Windows.Forms.Button,,,,,btnDownRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,107,12,M:System.Windows.Forms.Button.#ctor,,,,,btnDownRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,107,12,T:System.Windows.Forms.Button,,,,,btnDownRight = new Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\OpenScrape.App\OpenScrape.App.csproj,File,src\OpenScrape.App\Forms\FrmMain.Designer.cs,106,12,T:System.Windows.Forms.Button,,,,,btnUpRight = new Button();
